Edsger Dijkstra;Rotterdam;NETHERLANDS;1930;Male;COMPUTER SCIENTIST
Edmund Burke;Dublin;IRELAND;1729;Male;POLITICIAN
Eric Clapton;Ripley;UNITED KINGDOM;1945;Male;MUSICIAN
Epicurus;Samos Island;Greece;-341;Male;PHILOSOPHER
El Cid;Burgos;Spain;1040;Male;NOBLEMAN
Ethelred the Unready;Wessex;United Kingdom;968;Male;POLITICIAN
Edward Elgar;Broadheath;UNITED KINGDOM;1857;Male;COMPOSER
Eugene Wigner;Budapest;HUNGARY;1902;Male;PHYSICIST
Elizabeth I of England;London;United Kingdom;1533;Female;POLITICIAN
Emperor Jimmu;Kyushu;JAPAN;-711;Male;POLITICIAN
Ernst Kaltenbrunner;Ried im Innkreis;AUSTRIA;1903;Male;POLITICIAN
Engelbert Dollfuss;Texingtal;AUSTRIA;1892;Male;POLITICIAN
E.T.A. Hoffmann;Kaliningrad;Russia;1776;Male;WRITER
Desiderius Erasmus;Rotterdam;NETHERLANDS;1466;Male;PHILOSOPHER
Eusebius of Caesarea;Palestine;Israel;263;Male;PHILOSOPHER
Edward VI of England;Middlesex;United Kingdom;1537;Male;POLITICIAN
Enid Blyton;East Dulwich;UNITED KINGDOM;1897;Female;WRITER
Enrico Fermi;Rome;Italy;1901;Male;PHYSICIST
Ennio Morricone;Rome;ITALY;1928;Male;COMPOSER
Enver Hoxha;Gjirokastër;ALBANIA;1908;Male;POLITICIAN
Hirohito;Tokyo;Japan;1901;Male;POLITICIAN
Louis Mountbatten, 1st Earl Mountbatten of Burma;Windsor;UNITED KINGDOM;1900;Male;POLITICIAN
Edgar Allan Poe;Boston;UNITED STATES;1809;Male;WRITER
Edward Gibbon;Putney;United Kingdom;1737;Male;HISTORIAN
E. O. Wilson;Birmingham;UNITED STATES;1929;Male;BIOLOGIST
Evliya Çelebi;Istanbul;Turkey;1611;Male;EXPLORER
Edmund I of England;Wessex;United Kingdom;922;Male;POLITICIAN
Ephrem the Syrian;Nisibis;Turkey;306;Male;RELIGIOUS FIGURE
Epictetus;Hierapolis;Turkey;55;Male;PHILOSOPHER
Edward Lear;Holloway;United Kingdom;1812;Male;WRITER
Emperor Suizei;Other;Unknown;-600;Male;POLITICIAN
Emperor Annei;Other;Unknown;-575;Male;POLITICIAN
Emil Theodor Kocher;Bern;SWITZERLAND;1841;Male;PHYSICIAN
Jonathan Demme;Long Island (ex Queens & Brooklyn);UNITED STATES;1944;Male;FILM DIRECTOR
Edwin Hubble;Marshfield;United States;1889;Male;ASTRONOMER
Elvis Costello;London;UNITED KINGDOM;1954;Male;MUSICIAN
Elie Wiesel;Sighetu Marmaţiei;Romania;1928;Male;WRITER
Saul Kripke;Long Island (ex Queens & Brooklyn);United States;1940;Male;PHILOSOPHER
Francis Ford Coppola;Detroit;UNITED STATES;1939;Male;FILM DIRECTOR
Friedrich Nietzsche;Röcken;Germany;1844;Male;PHILOSOPHER
Frank Zappa;Baltimore;UNITED STATES;1940;Male;MUSICIAN
Frank Lloyd Wright;Richland Center;United States;1867;Male;ARCHITECT
Friedrich Wöhler;Eschersheim;GERMANY;1800;Male;CHEMIST
Frédéric Chopin;Żelazowa Wola;POLAND;1810;Male;COMPOSER
Frank Herbert;Tacoma;UNITED STATES;1920;Male;WRITER
Franco Baresi;Travagliato;ITALY;1960;Male;SOCCER PLAYER
Franz Kafka;Prague;CZECH REPUBLIC;1883;Male;WRITER
Francisco Goya;Fuendetodos;SPAIN;1746;Male;PAINTER
Felix Bloch;Zürich;SWITZERLAND;1905;Male;PHYSICIST
Francis Xavier;Javier;SPAIN;1506;Male;RELIGIOUS FIGURE
LL Cool J;Long Island (ex Queens & Brooklyn);United States;1968;Male;SINGER
Felix Hausdorff;Wrocław;POLAND;1868;Male;MATHEMATICIAN
Fred Hoyle;Gilstead;UNITED KINGDOM;1915;Male;ASTRONOMER
Honorius;Istanbul;Turkey;384;Male;POLITICIAN
Frederick Douglass;Talbot County;United States;1818;Male;SOCIAL ACTIVIST
Ferdinand de Saussure;Geneva;Switzerland;1857;Male;LINGUIST
Francesco Borromini;Bissone;SWITZERLAND;1599;Male;ARCHITECT
Frank Sinatra;Hoboken;UNITED STATES;1915;Male;SINGER
Ludacris;Urbana-Champaign;UNITED STATES;1977;Male;MUSICIAN
Frédéric Bastiat;Bayonne;FRANCE;1801;Male;ECONOMIST
Francisco I. Madero;Parras;MEXICO;1873;Male;POLITICIAN
Frans Eemil Sillanpää;Hämeenkyrö;FINLAND;1888;Male;WRITER
Francis Bacon;London;United Kingdom;1561;Male;PHILOSOPHER
Felix Wankel;Lahr;Germany;1902;Male;ENGINEER
Frank Capra;Bisacquino;ITALY;1897;Male;FILM DIRECTOR
Fabius Maximus;Rome;Italy;-280;Male;POLITICIAN
Freeman Dyson;Crowthorne;UNITED KINGDOM;1923;Male;PHYSICIST
Fernando Pessoa;Lisbon District;PORTUGAL;1888;Male;WRITER
Frederick William, Elector of Brandenburg;Cölln;Germany;1620;Male;POLITICIAN
Fra Angelico;Vicchio;ITALY;1395;Male;ARTIST
Fra Bartolommeo;Florence;ITALY;1472;Male;PAINTER
Francis Crick;Weston Favell;UNITED KINGDOM;1916;Male;BIOLOGIST
Francisco Franco;Ferrol;SPAIN;1892;Male;POLITICIAN
Friedrich August Kekulé von Stradonitz;Darmstadt;Germany;1829;Male;CHEMIST
Frederick III, Holy Roman Emperor;Innsbruck;AUSTRIA;1415;Male;POLITICIAN
Frederik Willem de Klerk;Johannesburg;SOUTH AFRICA;1936;Male;POLITICIAN
Francis Drake;Tavistock;UNITED KINGDOM;1540;Male;PIRATE
Francis II, Holy Roman Emperor;Florence;Italy;1768;Male;POLITICIAN
Friedrich Bessel;Minden;GERMANY;1784;Male;MATHEMATICIAN
Fyodor Dostoyevsky;Moscow;Russia;1821;Male;WRITER
Fritz Lang;Vienna;AUSTRIA;1890;Male;FILM DIRECTOR
Francis of Assisi;Assisi;ITALY;1182;Male;PHILOSOPHER
Friedrich Hayek;Vienna;AUSTRIA;1899;Male;ECONOMIST
Franz Boas;Minden;Germany;1858;Male;ANTHROPOLOGIST
Franz Bopp;Mainz;GERMANY;1791;Male;LINGUIST
Frederick Soddy;Eastbourne;UNITED KINGDOM;1877;Male;CHEMIST
Federico Fellini;Rimini;ITALY;1920;Male;FILM DIRECTOR
Frederick William I of Prussia;Berlin;GERMANY;1688;Male;POLITICIAN
Filippo Tommaso Marinetti;Alexandria;Egypt;1876;Male;WRITER
Franz Mesmer;Swabia;Germany;1734;Male;PHYSICIAN
Francesco Cossiga;Sassari;ITALY;1928;Male;POLITICIAN
Fridtjof Nansen;Oslo;NORWAY;1861;Male;EXPLORER
Milo Ventimiglia;Los Angeles;UNITED STATES;1977;Male;ACTOR
George Orwell;Motihari;India;1903;Male;WRITER
E. E. Cummings;Boston;UNITED STATES;1894;Male;WRITER
George Berkeley;Kilkenny;IRELAND;1685;Male;PHILOSOPHER
George Edward Moore;London;UNITED KINGDOM;1873;Male;PHILOSOPHER
George Washington;Westmoreland County;UNITED STATES;1732;Male;POLITICIAN
Johann Gottlieb Fichte;Rammenau;Germany;1762;Male;PHILOSOPHER
Guglielmo Marconi;Bologna;ITALY;1874;Male;INVENTOR
Gene Kelly;Pittsburgh;United States;1912;Male;ACTOR
Georg Cantor;Saint Petersburg;Russia;1845;Male;MATHEMATICIAN
Alison Krauss;Urbana-Champaign;UNITED STATES;1971;Female;MUSICIAN
Gustave Eiffel;Dijon;FRANCE;1832;Male;ENGINEER
George Whipple;Ashland;UNITED STATES;1878;Male;PHYSICIAN
Guy de Maupassant;Tourville-sur-Arques;FRANCE;1850;Male;WRITER
Gheorghe Hagi;Săcele;ROMANIA;1965;Male;SOCCER PLAYER
Gordon Banks;Sheffield;UNITED KINGDOM;1937;Male;SOCCER PLAYER
Gottfried Wilhelm von Leibniz;Leipzig;Germany;1646;Male;MATHEMATICIAN
George R. R. Martin;Bayonne;UNITED STATES;1948;Male;WRITER
Gotthold Ephraim Lessing;Kamenz;GERMANY;1729;Male;WRITER
Gustave Flaubert;Rouen;FRANCE;1821;Male;WRITER
Goran Bregović;Sarajevo;BOSNIA AND HERZEGOVINA;1950;Male;COMPOSER
Georges Braque;Argenteuil;France;1882;Male;PAINTER
Galen;Pergamon;Turkey;130;Male;PHYSICIAN
Gustav Kirchhoff;Kaliningrad;Russia;1824;Male;PHYSICIST
G. K. Chesterton;London;UNITED KINGDOM;1874;Male;WRITER
Gioacchino Rossini;Pesaro;ITALY;1792;Male;COMPOSER
Gustav Klimt;Vienna;AUSTRIA;1862;Male;PAINTER
Stephen Jay Gould;New York;UNITED STATES;1941;Male;BIOLOGIST
Gough Whitlam;Kew Vic;Australia;1916;Male;POLITICIAN
Georg Agricola;Glauchau;Germany;1494;Male;PHYSICIAN
Germanicus;Rome;ITALY;-15;Male;MILITARY PERSONNEL
Grover Cleveland;Caldwell;United States;1837;Male;POLITICIAN
Gregorio Allegri;Rome;ITALY;1582;Male;COMPOSER
Geoff Hurst;Ashton-under-Lyne;UNITED KINGDOM;1941;Male;SOCCER PLAYER
Gloria Gaynor;Newark;UNITED STATES;1949;Female;SINGER
George Peppard;Detroit;UNITED STATES;1928;Male;ACTOR
Gilles Deleuze;Paris;FRANCE;1925;Male;PHILOSOPHER
Jonathan Davis;Bakersfield;UNITED STATES;1971;Male;SINGER
Gregor Mendel;Hynčice;CZECH REPUBLIC;1822;Male;BIOLOGIST
Galba;Terracina;ITALY;-3;Male;POLITICIAN
George Stephenson;Wylam;UNITED KINGDOM;1781;Male;INVENTOR
Gary Lineker;Leicester;UNITED KINGDOM;1960;Male;SOCCER PLAYER
Felicity Huffman;Lower Hudson Valley;UNITED STATES;1962;Female;ACTOR
Georg Wilhelm Friedrich Hegel;Stuttgart;Germany;1770;Male;PHILOSOPHER
Gian Lorenzo Bernini;Naples;ITALY;1598;Male;ARCHITECT
Gerrit Rietveld;Utrecht;NETHERLANDS;1888;Male;DESIGNER
Gregory the Illuminator;Other;Armenia;257;Male;RELIGIOUS FIGURE
Gustavus Adolphus of Sweden;Stockholm;Sweden;1594;Male;POLITICIAN
Gallienus;Other;Italy;218;Male;POLITICIAN
Guy Fawkes;York;United Kingdom;1570;Male;MILITARY PERSONNEL
George Harrison;Liverpool;UNITED KINGDOM;1943;Male;MUSICIAN
Giacomo Puccini;Lucca;ITALY;1858;Male;COMPOSER
Rooney Mara;Lower Hudson Valley;UNITED STATES;1985;Female;ACTOR
George Frideric Handel;Halle;Germany;1685;Male;COMPOSER
Giovanni Pierluigi da Palestrina;Palestrina;ITALY;1525;Male;COMPOSER
Geoffrey Chaucer;London;UNITED KINGDOM;1343;Male;WRITER
Grigori Rasputin;Pokrovskoye;Russia;1869;Male;PUBLIC WORKER
Garry Kasparov;Baku;AZERBAIJAN;1963;Male;CHESSMASTER
Galla Placidia;Istanbul;Turkey;392;Female;POLITICIAN
George Bernard Shaw;Dublin;IRELAND;1856;Male;WRITER
George Vancouver;King's Lynn;UNITED KINGDOM;1757;Male;EXPLORER
George Hamilton-Gordon, 4th Earl of Aberdeen;Edinburgh;UNITED KINGDOM;1784;Male;POLITICIAN
George Pólya;Budapest;HUNGARY;1887;Male;MATHEMATICIAN
Giovanni Boccaccio;Certaldo;ITALY;1313;Male;WRITER
Giuseppe Verdi;Le Roncole;ITALY;1813;Male;COMPOSER
Giordano Bruno;Nola;ITALY;1548;Male;ASTRONOMER
George Washington Carver;Diamond;United States;1864;Male;CHEMIST
Gavrilo Princip;Obljaj;Bosnia and Herzegovina;1894;Male;EXTREMIST
Jack Lemmon;Boston;UNITED STATES;1925;Male;ACTOR
Graham Chapman;Stoneygate;UNITED KINGDOM;1941;Male;ACTOR
Giosuè Carducci;Pietrasanta;ITALY;1835;Male;WRITER
Giuseppe Peano;Cuneo;ITALY;1858;Male;MATHEMATICIAN
George Eliot;Nuneaton;UNITED KINGDOM;1819;Female;WRITER
Georg Philipp Telemann;Magdeburg;GERMANY;1681;Male;COMPOSER
Mike Tyson;New York;UNITED STATES;1966;Male;BOXER
Gordon Brown;Giffnock;UNITED KINGDOM;1951;Male;POLITICIAN
Grazia Deledda;Nuoro;ITALY;1871;Female;WRITER
Glenn T. Seaborg;Ishpeming;UNITED STATES;1912;Male;CHEMIST
Gaspard-Gustave Coriolis;Paris;FRANCE;1792;Male;PHYSICIST
Géza, Grand Prince of the Hungarians;Other;Unknown;945;Male;POLITICIAN
Gerolamo Cardano;Pavia;ITALY;1501;Male;MATHEMATICIAN
Gene Roddenberry;El Paso;UNITED STATES;1921;Male;PRODUCER
Gilgamesh;Other;Iraq;-3500;Male;POLITICIAN
Gro Harlem Brundtland;Bærum;NORWAY;1939;Female;POLITICIAN
Gregory of Nazianzus;Cappadocia;TURKEY;330;Male;PHYSICIAN
Howard Hawks;Goshen;UNITED STATES;1896;Male;FILM DIRECTOR
Henry Ford;Detroit;United States;1863;Male;INVENTOR
Henryk Sienkiewicz;Wola Okrzejska;Poland;1846;Male;WRITER
Heinrich Himmler;Munich;GERMANY;1900;Male;POLITICIAN
Heinrich Rudolf Hertz;Hamburg;Germany;1857;Male;PHYSICIST
Horace Walpole, 4th Earl of Orford;Kingdom of Great Britain;United Kingdom;1717;Male;POLITICIAN
H. G. Wells;Bromley;UNITED KINGDOM;1866;Male;WRITER
Hippocrates;Kos;Greece;-460;Male;PHYSICIAN
Hermann Göring;Rosenheim;GERMANY;1893;Male;POLITICIAN
H. P. Lovecraft;Providence;UNITED STATES;1890;Male;WRITER
Henri Bergson;Paris;FRANCE;1859;Male;PHILOSOPHER
Henry Fielding;Sharpham;UNITED KINGDOM;1707;Male;WRITER
Hans Christian Andersen;Odense;DENMARK;1805;Male;WRITER
Herodotus;Halicarnassus;TURKEY;-484;Male;HISTORIAN
Hermann Hesse;Calw;Germany;1877;Male;WRITER
Hipparchus;İznik;Turkey;-190;Male;ASTRONOMER
Huldrych Zwingli;Wildhaus;Switzerland;1484;Male;RELIGIOUS FIGURE
Howard Carter;London;UNITED KINGDOM;1874;Male;ARCHAEOLOGIST
Hadrian;Italica;Spain;76;Male;POLITICIAN
Alyssa Milano;New York;UNITED STATES;1972;Female;ACTOR
Heinrich Schliemann;Neubukow;Germany;1822;Male;ARCHAEOLOGIST
Homer;Smyrna;TURKEY;-800;Male;WRITER
Hermann Ebbinghaus;Barmen;Germany;1850;Male;PSYCHOLOGIST
Hans-Dietrich Genscher;Halle;Germany;1927;Male;POLITICIAN
Herbert Hoover;West Branch;UNITED STATES;1874;Male;POLITICIAN
Hildegard of Bingen;Bermersheim vor der Höhe;Germany;1098;Female;RELIGIOUS FIGURE
Horace;Venusia;Italy;-65;Male;WRITER
Hesiod;Other;Greece;-800;Male;WRITER
Halle Berry;Cleveland;UNITED STATES;1966;Female;ACTOR
Robert Koch;Clausthal-Zellerfeld;Germany;1843;Male;PHYSICIAN
Henry Kissinger;Fürth;Germany;1923;Male;POLITICIAN
Herbert Marcuse;Berlin;Germany;1898;Male;PHILOSOPHER
Heraclitus;Ephesus;TURKEY;-535;Male;PHILOSOPHER
Harrison Schmitt;Santa Rita;UNITED STATES;1935;Male;ASTRONAUT
Halldór Laxness;Reykjavik;ICELAND;1902;Male;WRITER
Heraclius;Cappadocia;Turkey;575;Male;POLITICIAN
Henry I of Germany;Memleben;GERMANY;876;Male;POLITICIAN
Hannibal Barca;Carthage;Tunisia;-248;Male;POLITICIAN
Lhasa de Sela;Big Indian;United States;1972;Female;SINGER
Hannibal Hamlin;Paris;France;1809;Male;POLITICIAN
Hans-Georg Gadamer;Marburg;GERMANY;1900;Male;PHILOSOPHER
Hezekiah;Jerusalem;Israel;-739;Male;POLITICIAN
Hernán Cortés;Medellín;SPAIN;1485;Male;EXPLORER
Laura Branigan;Lower Hudson Valley;UNITED STATES;1957;Female;SINGER
Humayun;Kabul;AFGHANISTAN;1508;Male;POLITICIAN
Howard Hughes;Humble;UNITED STATES;1905;Male;BUSINESSPERSON
Hendrick Avercamp;Amsterdam;NETHERLANDS;1585;Male;PAINTER
Hans Baldung;Schwäbisch Gmünd;Germany;1480;Male;PAINTER
Henry the Navigator;Porto;Portugal;1394;Male;EXPLORER
Henry Purcell;London;UNITED KINGDOM;1659;Male;COMPOSER
Henry I of England;Yorkshire;United Kingdom;1068;Male;POLITICIAN
Henry VII of England;Wales;United Kingdom;1457;Male;POLITICIAN
Henry VIII of England;Greenwhich;United Kingdom;1491;Male;NOBLEMAN
Herbert Simon;Milwaukee;UNITED STATES;1916;Male;ECONOMIST
Elagabalus;Rome;ITALY;203;Male;POLITICIAN
Henrik Ibsen;Skien;NORWAY;1828;Male;WRITER
Helen Keller;Tuscumbia;UNITED STATES;1880;Female;SOCIAL ACTIVIST
Donald Rumsfeld;Chicago;UNITED STATES;1932;Male;POLITICIAN
Hafizullah Amin;Paghman;AFGHANISTAN;1929;Male;POLITICIAN
Hergé;Etterbeek;BELGIUM;1907;Male;COMIC ARTIST
Hank Aaron;Mobile;UNITED STATES;1934;Male;BASEBALL PLAYER
Hunter S. Thompson;Louisville;UNITED STATES;1937;Male;WRITER
Hammurabi;Babylon;Iraq;-1796;Male;POLITICIAN
Humphry Davy;Penzance;UNITED KINGDOM;1778;Male;CHEMIST
Huneric;Other;Unknown;450;Male;POLITICIAN
Harold Alexander, 1st Earl Alexander of Tunis;London;UNITED KINGDOM;1891;Male;MILITARY PERSONNEL
Henry Moseley;Weymouth;UNITED KINGDOM;1887;Male;PHYSICIST
Prince Harry of Wales;London;UNITED KINGDOM;1984;Male;NOBLEMAN
Harold Kroto;Wisbech;UNITED KINGDOM;1939;Male;CHEMIST
Isaac Asimov;Petrovichi;Russia;1920;Male;WRITER
İsmet İnönü;İzmir;TURKEY;1884;Male;POLITICIAN
Ingmar Bergman;Uppsala;SWEDEN;1918;Male;FILM DIRECTOR
Isaac Newton;Woolsthorpe-by-Colsterworth;UNITED KINGDOM;1642;Male;PHYSICIST
Immanuel Kant;Kaliningrad;Russia;1724;Male;PHILOSOPHER
Ice T;Newark;UNITED STATES;1958;Male;MUSICIAN
Iain Banks;Dunfermline;UNITED KINGDOM;1954;Male;WRITER
Italo Calvino;Santiago de las Vegas;CUBA;1923;Male;WRITER
Imhotep;Memphis;Egypt;-2650;Male;ARCHITECT
Iktinos;Other;Unknown;-450;Male;ARCHITECT
Isaiah;Kingdom of Judah;Israel;-800;Male;RELIGIOUS FIGURE
I. M. Pei;Guangzhou;China;1917;Male;ARCHITECT
Indira Gandhi;Allahabad;India;1917;Female;POLITICIAN
Isaac;Canaan;Israel;-3500;Male;RELIGIOUS FIGURE
Isaac Albéniz;Camprodon;SPAIN;1860;Male;MUSICIAN
Ivar Aasen;Åsen;NORWAY;1813;Male;WRITER
Ibn Battuta;Tangier;MOROCCO;1304;Male;EXPLORER
Ian McKellen;Burnley;UNITED KINGDOM;1939;Male;ACTOR
Dennis Ritchie;New York;United States;1941;Male;COMPUTER SCIENTIST
Isoroku Yamamoto;Nagaoka;Japan;1884;Male;MILITARY PERSONNEL
Irenaeus;Smyrna;Turkey;130;Male;RELIGIOUS FIGURE
Ignatius of Antioch;Other;Syria;100;Male;RELIGIOUS FIGURE
Isidore of Seville;Cartagena;SPAIN;560;Male;PHILOSOPHER
Isaac Bashevis Singer;Leoncin;POLAND;1902;Male;WRITER
John Woo;Guangzhou;China;1946;Male;FILM DIRECTOR
Joshua Jackson;Vancouver;CANADA;1978;Male;ACTOR
John Ray;Black Notley;UNITED KINGDOM;1627;Male;BIOLOGIST
James Joyce;Rathgar;Ireland;1882;Male;WRITER
Jonathan Swift;Dublin;IRELAND;1667;Male;WRITER
James Cameron;Kapuskasing;CANADA;1954;Male;FILM DIRECTOR
John Stuart Mill;Pentonville;United Kingdom;1806;Male;ECONOMIST
James Cook;Marton;UNITED KINGDOM;1728;Male;EXPLORER
Joseph Stalin;Gori;Georgia;1878;Male;POLITICIAN
James Spader;Boston;UNITED STATES;1960;Male;ACTOR
Johannes Kepler;Weil der Stadt;Germany;1571;Male;ASTRONOMER
John Bardeen;Madison;UNITED STATES;1908;Male;PHYSICIST
Jim Jarmusch;Cuyahoga Falls;United States;1953;Male;FILM DIRECTOR
Johannes Gutenberg;Mainz;Germany;1398;Male;INVENTOR
James Brown;Barnwell;UNITED STATES;1933;Male;SINGER
Jules Verne;Nantes;FRANCE;1828;Male;WRITER
Johannes Rau;Wuppertal;GERMANY;1931;Male;POLITICIAN
Joseph Goebbels;Rheydt;GERMANY;1897;Male;POLITICIAN
Jorge Luis Borges;Buenos Aires;ARGENTINA;1899;Male;WRITER
Jane Austen;Steventon;UNITED KINGDOM;1775;Female;WRITER
John Hancock;Boston;United States;1737;Male;POLITICIAN
Joseph Conrad;Berdychiv;Ukraine;1857;Male;WRITER
John Updike;Reading;United States;1932;Male;WRITER
Edward Jenner;Berkeley;UNITED KINGDOM;1749;Male;PHYSICIAN
Joshua Reynolds;Plympton;UNITED KINGDOM;1723;Male;PAINTER
Joseph Schumpeter;Třešť;CZECH REPUBLIC;1883;Male;ECONOMIST
John Lee Hooker;Clarksdale;UNITED STATES;1917;Male;SINGER
Jean Cocteau;Maisons-Laffitte;France;1889;Male;WRITER
John Donne;London;UNITED KINGDOM;1572;Male;WRITER
John Lennon;Liverpool;UNITED KINGDOM;1940;Male;MUSICIAN
John Cleese;Weston-super-Mare;UNITED KINGDOM;1939;Male;ACTOR
J. R. R. Tolkien;Bloemfontein;SOUTH AFRICA;1892;Male;WRITER
Percival Lowell;Boston;UNITED STATES;1855;Male;ASTRONOMER
John Major;Carshalton;UNITED KINGDOM;1943;Male;POLITICIAN
John A. Macdonald;Glasgow;United Kingdom;1815;Male;POLITICIAN
John Diefenbaker;Neustadt;Canada;1895;Male;POLITICIAN
Frank Abagnale;New York;United States;1948;Male;MAFIOSO
John Wilkes Booth;Bel Air;United States;1838;Male;EXTREMIST
Dan Quayle;Indianapolis;UNITED STATES;1947;Male;POLITICIAN
Julius Caesar;Rome;Italy;-100;Male;POLITICIAN
J. G. Ballard;Shanghai;China;1930;Male;WRITER
John Calvin;Noyon;FRANCE;1509;Male;RELIGIOUS FIGURE
Judit Polgár;Budapest;Hungary;1976;Female;CHESSMASTER
Jean-Jacques Rousseau;Geneva;SWITZERLAND;1712;Male;PHILOSOPHER
John von Neumann;Budapest;Hungary;1903;Male;MATHEMATICIAN
James Madison;Port Conway;UNITED STATES;1751;Male;POLITICIAN
James Hutton;Edinburgh;UNITED KINGDOM;1726;Male;GEOLOGIST
Jerry Lewis;Newark;UNITED STATES;1926;Male;ACTOR
James Monroe;Monroe Hall;UNITED STATES;1758;Male;POLITICIAN
James K. Polk;Pineville;United States;1795;Male;POLITICIAN
Jimmy Carter;Plains;United States;1924;Male;POLITICIAN
John Napier;Merchiston Tower;UNITED KINGDOM;1550;Male;MATHEMATICIAN
Jerome;Štrigova;CROATIA;347;Male;RELIGIOUS FIGURE
John Irving;Exeter;United States;1942;Male;WRITER
Justus von Liebig;Darmstadt;GERMANY;1803;Male;CHEMIST
J. K. Rowling;Yate;UNITED KINGDOM;1965;Female;WRITER
Jan Hus;Husinec;CZECH REPUBLIC;1372;Male;SOCIAL ACTIVIST
J. Edgar Hoover;Washington, D.C.;United States;1895;Male;LAWYER
Herman Hollerith;Buffalo;UNITED STATES;1860;Male;INVENTOR
Johann Bayer;Rain;Germany;1572;Male;ASTRONOMER
David Boreanaz;Buffalo;UNITED STATES;1969;Male;ACTOR
Juan Gris;Madrid;SPAIN;1887;Male;PAINTER
Joseph Haydn;Rohrau;AUSTRIA;1732;Male;COMPOSER
Jimi Hendrix;Seattle;UNITED STATES;1942;Male;MUSICIAN
Johann Elert Bode;Hamburg;Germany;1747;Male;ASTRONOMER
John Wayne;Winterset;UNITED STATES;1907;Male;ACTOR
Ralph Waldo Emerson;Boston;UNITED STATES;1803;Male;WRITER
Jehoshaphat;Jerusalem;Israel;-896;Male;RELIGIOUS FIGURE
Joshua;Other;Egypt;-1550;Male;RELIGIOUS FIGURE
Jeroboam;United Monarchy;Israel;-950;Male;POLITICIAN
John the Baptist;Jerusalem;Israel;-5;Male;RELIGIOUS FIGURE
Jefferson Davis;Fairview;UNITED STATES;1808;Male;POLITICIAN
James Watt;Greenock;UNITED KINGDOM;1736;Male;INVENTOR
John Locke;Wrington;UNITED KINGDOM;1632;Male;PHILOSOPHER
Jacques Lacan;Paris;FRANCE;1901;Male;PSYCHOLOGIST
John James Richard Macleod;Clunie;UNITED KINGDOM;1876;Male;CHEMIST
John Roberts;Buffalo;UNITED STATES;1955;Male;JUDGE
John Dewey;Burlington;United States;1859;Male;PSYCHOLOGIST
Jackie Robinson;Cairo;United States;1919;Male;BASEBALL PLAYER
Justinian I;Tauresium;Republic of Macedonia;483;Male;POLITICIAN
John Milton;Cheapside;United Kingdom;1608;Male;WRITER
Jeffrey Dahmer;West Allis;United States;1960;Male;EXTREMIST
Jonah;Gath-Helper;Israel;-800;Male;RELIGIOUS FIGURE
Jim Henson;Greenville;UNITED STATES;1936;Male;FILM DIRECTOR
Jordanes;Other;Unknown;500;Male;WRITER
Jawaharlal Nehru;Allahabad;India;1889;Male;POLITICIAN
Janis Joplin;Port Arthur;United States;1943;Female;SINGER
Jacques-Yves Cousteau;Saint-André-de-Cubzac;FRANCE;1910;Male;EXPLORER
James Stewart;Indiana;United States;1908;Male;ACTOR
Edgar Rice Burroughs;Chicago;UNITED STATES;1875;Male;WRITER
James Randi;Toronto;Canada;1928;Male;MAGICIAN
Jürgen Habermas;Düsseldorf;GERMANY;1929;Male;PHILOSOPHER
Francis Fukuyama;Chicago;United States;1952;Male;POLITICAL SCIENTIST
Jahangir;Fatehpur Sikri;India;1569;Male;POLITICIAN
Julian the Apostate;Istanbul;Turkey;330;Male;POLITICIAN
Jackson Pollock;Cody;UNITED STATES;1912;Male;PAINTER
Jet Li;Beijing;China;1963;Male;ACTOR
Jean-François Millet;Gréville-Hague;France;1814;Male;PAINTER
Chad Michael Murray;Buffalo;UNITED STATES;1981;Male;ACTOR
John Dowland;London;UNITED KINGDOM;1563;Male;MUSICIAN
John James Audubon;Les Cayes;HAITI;1785;Male;ARTIST
Joseph McCarthy;Grand Chute;UNITED STATES;1908;Male;POLITICIAN
Samuel Morse;Boston;UNITED STATES;1791;Male;INVENTOR
John Chrysostom;Antioch;Turkey;347;Male;RELIGIOUS FIGURE
Hugh Hefner;Chicago;UNITED STATES;1926;Male;BUSINESSPERSON
Johannes Brahms;Hamburg;Germany;1833;Male;COMPOSER
Jean-Paul Sartre;Paris;FRANCE;1905;Male;WRITER
Jack Ruby;Chicago;UNITED STATES;1911;Male;MAFIOSO
James D. Watson;Chicago;UNITED STATES;1928;Male;BIOLOGIST
Mae West;New York;United States;1893;Female;ACTOR
Justin Martyr;Nablus;Palestine;100;Male;RELIGIOUS FIGURE
Jadwiga of Poland;Budapest;Hungary;1373;Female;POLITICIAN
Joni Mitchell;Fort Macleod;CANADA;1943;Female;MUSICIAN
John Carew Eccles;Melbourne;Australia;1903;Male;PHYSICIAN
Jalal ad-Din Muhammad Rumi;Vakhsh;TAJIKISTAN;1207;Male;WRITER
Ursula K. Le Guin;San Francisco-Bay Area;UNITED STATES;1929;Female;WRITER
Jerome K. Jerome;Walsall;UNITED KINGDOM;1859;Male;WRITER
John Keats;Moorgate;United Kingdom;1795;Male;WRITER
Japheth;Other;Unknown;-3500;Male;RELIGIOUS FIGURE
John Wycliffe;Hipswell;United Kingdom;1328;Male;PHILOSOPHER
Julia Kristeva;Sliven;BULGARIA;1941;Female;PHILOSOPHER
Josephus;Jerusalem;Israel;37;Male;HISTORIAN
John Pople;Burnham-on-Sea;UNITED KINGDOM;1925;Male;CHEMIST
